timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
327570462,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.029602278,0.044549268,-0.18123406,-0.015687194,0.15516536,2.8415952,0.0,0.0,0.0,-0.0005112404,0.0050567873,-0.31960705
327671944,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.023399837,0.054800246,-0.18037575,-0.04281479,0.21294223,2.8395052,0.0,0.0,0.0,-0.0013958542,0.0069423746,-0.31970295
327773431,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.015635006,0.066213064,-0.17833853,-0.042133953,0.21581796,2.837174,0.0,0.0,0.0,-0.0013742087,0.0070389532,-0.31980994
327885185,-0.018308848,0.013006784,-1.0,1.5707964,0.0,0.0062111076,0.077669635,-0.17523348,-0.071775936,0.20825544,2.969842,0.0,0.0,0.0,-0.0022964883,0.006663183,-0.31372216
327986548,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0030673882,0.08628304,-0.17122066,-0.067947544,0.16905202,2.8238323,0.0,0.0,0.0,-0.0022205855,0.005524769,-0.32042214
328088027,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.012220276,0.0928155,-0.16660273,-0.08238129,0.16544038,3.007423,0.0,0.0,0.0,-0.0026211203,0.005263806,-0.31199768
328189520,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.021114483,0.0964886,-0.1626972,-0.10143011,0.14602795,2.9052458,0.0,0.0,0.0,-0.0032756357,0.0047159004,-0.3166863
328286201,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.028590878,0.09668706,-0.15728378,-0.06357634,0.11200605,3.0121596,0.0,0.0,0.0,-0.0020215,0.0035613915,-0.31178033
328387412,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.03518136,0.09418915,-0.1510678,-0.102088585,0.094589524,2.907085,0.0,0.0,0.0,-0.0032975692,0.0030553415,-0.31660193
328590383,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.04367081,0.08500943,-0.14058596,-0.069642305,0.09353388,2.9093142,0.0,0.0,0.0,-0.0022476004,0.003018665,-0.31649962
328692174,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.045941044,0.07970339,-0.13470834,-0.07449939,0.068854585,2.975204,0.0,0.0,0.0,-0.0023806454,0.002200264,-0.31347612
328773307,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.0465597,0.07463678,-0.13036138,-0.053164236,0.06532731,2.9781709,0.0,0.0,0.0,-0.0016976502,0.0020860436,-0.31333998
328884679,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.04521197,0.06758555,-0.12596488,-0.014267158,0.08089435,2.819921,0.0,0.0,0.0,-0.00046661383,0.0026456858,-0.32060164
328986159,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.041937687,0.063057706,-0.12165558,-0.007853709,0.08360839,3.058063,0.0,0.0,0.0,-0.00024798568,0.002639986,-0.30967396
329072419,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.03765952,0.060788937,-0.119345784,0.0141721945,0.100942925,2.74636,0.0,0.0,0.0,0.00046839603,0.0033361996,-0.32397714
329173899,-0.018308848,0.013006784,-1.0,1.5707964,0.0,-0.031409107,0.059894063,-0.116585195,0.026433717,0.12305086,2.9958081,0.0,0.0,0.0,0.0008425695,0.003922222,-0.31253067
