timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
331487673,32767,32767,32767,32767,6,32767
331528273,32767,32767,32767,32767,-19,32767
331533344,32767,32767,32767,8,32767,-15
331538424,32767,32767,32767,32767,32767,32767
331543495,32767,32767,32767,32767,-43,-11
331548605,32767,32767,32767,32767,32767,32767
331553894,32767,32767,32767,32767,-19,-7
331558947,32767,32767,32767,32767,32767,-17
331563858,32767,32767,32767,32767,6,-15
331568889,32767,32767,32767,32767,32767,32767
331573937,32767,32767,32767,32767,32767,-24
331579017,32767,32767,32767,32767,-20,32767
331584084,32767,32767,32767,7,32767,-18
331589175,32767,32767,32767,32767,5,32767
331594236,32767,32767,32767,32767,32767,-15
331599308,32767,32767,32767,32767,32767,32767
331604382,32767,32767,32767,32767,-20,0
331609454,32767,32767,32767,32767,32767,32767
331614534,32767,32767,32767,32767,10,-19
331619604,32767,32767,32767,32767,32767,32767
331624681,32767,32767,32767,32767,32767,-13
331629759,32767,32767,32767,32767,-16,32767
331635017,32767,32767,32767,32767,32767,-30
331640112,32767,32767,32767,32767,5,32767
331645077,32767,32767,32767,7,32767,-32
331650120,32767,32767,32767,32767,32767,32767
331655122,32767,32767,32767,32767,-19,2
331660203,32767,32767,32767,32767,32767,32767
331665295,32767,32767,32767,32767,6,-28
331670357,32767,32767,32767,32767,32767,32767
331675419,32767,32767,32767,32767,32767,-21
331680490,32767,32767,32767,32767,-20,32767
331685584,32767,32767,32767,32767,32767,-18
331690693,32767,32767,32767,32767,7,32767
331695720,32767,32767,32767,8,32767,-25
331700788,32767,32767,32767,32767,32767,32767
331705864,32767,32767,32767,32767,-17,-13
331710934,32767,32767,32767,32767,32767,32767
331716351,32767,32767,32767,32767,6,-43
331721247,32767,32767,32767,32767,32767,32767
331726244,32767,32767,32767,32767,32767,-38
331746454,32767,32767,32767,7,32767,-31
331751569,32767,32767,32767,32767,32767,32767
331756624,32767,32767,32767,32767,-20,-11
331761706,32767,32767,32767,32767,32767,-6
331766749,32767,32767,32767,32767,5,32767
331771844,32767,32767,32767,32767,32767,32767
331776910,32767,32767,32767,32767,32767,-21
331781979,32767,32767,32767,32767,-18,32767
331787061,32767,32767,32767,32767,32767,-16
331792141,32767,32767,32767,32767,32767,-7
331797455,32767,32767,32767,32767,-45,32767
331802477,32767,32767,32767,32767,32767,1
331827636,32767,32767,32767,32767,32767,-43
331832712,32767,32767,32767,32767,-21,-2
331837783,32767,32767,32767,32767,32767,32767
331842858,32767,32767,32767,32767,5,-3
331847935,32767,32767,32767,32767,32767,32767
331853011,32767,32767,32767,32767,32767,2
331858079,32767,32767,32767,10,-20,-30
331863162,32767,32767,32767,32767,32767,-3
331868249,32767,32767,32767,32767,7,32767
331873302,32767,32767,32767,32767,32767,-7
331893668,32767,32767,32767,32767,6,-3
331898674,32767,32767,32767,32767,32767,32767
331903751,32767,32767,32767,32767,32767,-7
331908819,32767,32767,32767,7,-21,-42
331913908,32767,32767,32767,32767,32767,-12
331918968,32767,32767,32767,32767,5,32767
331924051,32767,32767,32767,32767,32767,-6
331929118,32767,32767,32767,32767,32767,32767
331939270,32767,32767,32767,32767,32767,32767
331944349,32767,32767,32767,32767,10,-11
331949415,32767,32767,32767,32767,32767,32767
331954488,32767,32767,32767,32767,32767,-7
331959573,32767,32767,32767,32767,-17,-40
331964845,32767,32767,32767,32767,32767,-7
331969828,32767,32767,32767,8,6,32767
331974832,32767,32767,32767,32767,32767,-23
331979873,32767,32767,32767,32767,32767,32767
332005251,32767,32767,32767,32767,32767,-6
332010305,32767,32767,32767,32767,-19,32767
332015383,32767,32767,32767,32767,32767,-28
332020458,32767,32767,32767,9,8,32767
332025542,32767,32767,32767,32767,32767,-31
332030618,32767,32767,32767,32767,32767,32767
332035671,32767,32767,32767,32767,-18,-32
332040750,32767,32767,32767,32767,32767,32767
332046042,32767,32767,32767,32767,6,-26
332071188,32767,32767,32767,8,6,32767
332076276,32767,32767,32767,32767,32767,-33
332081337,32767,32767,32767,32767,32767,32767
332086411,32767,32767,32767,32767,-20,-39
332091491,32767,32767,32767,32767,32767,32767
332096566,32767,32767,32767,32767,32767,-36
332101636,32767,32767,32767,32767,-43,32767
332111778,32767,32767,32767,32767,-16,32767
332116861,32767,32767,32767,32767,32767,-36
332121933,32767,32767,32767,32767,8,32767
332127207,32767,32767,32767,32767,32767,-40
332132268,32767,32767,32767,6,32767,32767
332137202,32767,32767,32767,32767,-20,-36
332142237,32767,32767,32767,32767,32767,-7
332147309,32767,32767,32767,32767,6,32767
332152373,32767,32767,32767,32767,32767,1
332157447,32767,32767,32767,32767,32767,-32
332162520,32767,32767,32767,32767,-21,-1
332167592,32767,32767,32767,32767,32767,32767
332172668,32767,32767,32767,32767,6,-13
332177740,32767,32767,32767,32767,32767,32767
332182817,32767,32767,32767,10,32767,-2
332187888,32767,32767,32767,32767,-17,32767
332192965,32767,32767,32767,32767,32767,-4
332198036,32767,32767,32767,32767,32767,32767
332203138,32767,32767,32767,32767,-44,-12
332208411,32767,32767,32767,32767,32767,-40
332213449,32767,32767,32767,32767,-20,-23
332218461,32767,32767,32767,32767,32767,32767
332223450,32767,32767,32767,32767,6,2
332228482,32767,32767,32767,32767,32767,32767
332233554,32767,32767,32767,7,32767,-20
332238641,32767,32767,32767,32767,-21,32767
332243711,32767,32767,32767,32767,32767,-11
332248789,32767,32767,32767,32767,6,32767
332253855,32767,32767,32767,32767,32767,-13
332258930,32767,32767,32767,32767,32767,-39
332264000,32767,32767,32767,32767,-18,-3
332269072,32767,32767,32767,32767,32767,32767
332274146,32767,32767,32767,32767,8,-16
332279222,32767,32767,32767,32767,32767,32767
332284308,32767,32767,32767,32767,32767,-12
332289635,32767,32767,32767,32767,-21,32767
332294639,32767,32767,32767,7,32767,-14
332299593,32767,32767,32767,32767,6,32767
332304638,32767,32767,32767,32767,32767,-2
332309674,32767,32767,32767,32767,32767,32767
332314744,32767,32767,32767,32767,-21,-17
332319811,32767,32767,32767,32767,32767,32767
332324894,32767,32767,32767,32767,7,-11
332329962,32767,32767,32767,32767,32767,32767
332335046,32767,32767,32767,32767,32767,-15
332340123,32767,32767,32767,32767,-18,32767
332345181,32767,32767,32767,8,32767,-14
332350287,32767,32767,32767,32767,10,32767
332355332,32767,32767,32767,32767,32767,-5
332360413,32767,32767,32767,32767,32767,32767
332365480,32767,32767,32767,32767,-16,-7
332370865,32767,32767,32767,32767,32767,32767
332375807,32767,32767,32767,32767,5,-20
332380834,32767,32767,32767,32767,32767,32767
332385781,32767,32767,32767,32767,32767,-4
332390846,32767,32767,32767,32767,-19,32767
332395922,32767,32767,32767,6,32767,-19
332401000,32767,32767,32767,32767,5,32767
332406096,32767,32767,32767,32767,32767,-8
332411145,32767,32767,32767,32767,32767,32767
332416220,32767,32767,32767,32767,-21,-24
332421321,32767,32767,32767,32767,32767,32767
332426379,32767,32767,32767,32767,6,-15
332431441,32767,32767,32767,32767,32767,32767
332436512,32767,32767,32767,32767,32767,-27
332441600,32767,32767,32767,32767,-19,-1
332446671,32767,32767,32767,32767,32767,32767
332451960,32767,32767,32767,32767,5,32767
332456971,32767,32767,32767,7,32767,-16
332462002,32767,32767,32767,32767,32767,32767
332467009,32767,32767,32767,32767,-20,-19
332472033,32767,32767,32767,32767,32767,32767
332477114,32767,32767,32767,32767,6,-28
332482182,32767,32767,32767,32767,32767,-6
332487276,32767,32767,32767,32767,32767,32767
332492359,32767,32767,32767,32767,-20,32767
332497400,32767,32767,32767,32767,32767,-17
332502476,32767,32767,32767,32767,5,-11
332507561,32767,32767,32767,8,32767,-15
332512625,32767,32767,32767,32767,32767,-3
332522770,32767,32767,32767,32767,32767,32767
332527849,32767,32767,32767,32767,8,32767
332533142,32767,32767,32767,32767,32767,32767
332538170,32767,32767,32767,32767,32767,32767
332543164,32767,32767,32767,32767,-20,32767
332548217,32767,32767,32767,32767,32767,32767
332553215,32767,32767,32767,32767,5,32767
332558291,32767,32767,32767,8,32767,32767
332563364,32767,32767,32767,32767,32767,32767
332568436,32767,32767,32767,32767,-21,32767
332573512,32767,32767,32767,32767,32767,-2
332578586,32767,32767,32767,32767,5,1
332583660,32767,32767,32767,32767,32767,-13
332588743,32767,32767,32767,32767,32767,-26
332593807,32767,32767,32767,32767,-15,-2
332598879,32767,32767,32767,32767,32767,32767
332603953,32767,32767,32767,32767,32767,-13
332609027,32767,32767,32767,32767,-41,-27
332614328,32767,32767,32767,32767,32767,-19
332619411,32767,32767,32767,6,-20,32767
332624376,32767,32767,32767,32767,32767,-5
332629354,32767,32767,32767,32767,6,32767
332634415,32767,32767,32767,32767,32767,-19
332639471,32767,32767,32767,32767,32767,32767
332644555,32767,32767,32767,32767,-20,-20
332649630,32767,32767,32767,32767,32767,32767
332654699,32767,32767,32767,32767,6,-13
332659772,32767,32767,32767,32767,32767,32767
332674989,32767,32767,32767,32767,32767,-25
332680065,32767,32767,32767,32767,10,32767
332685156,32767,32767,32767,32767,32767,-16
332690218,32767,32767,32767,32767,32767,32767
332695308,32767,32767,32767,32767,-18,-30
332700594,32767,32767,32767,32767,32767,32767
332705601,32767,32767,32767,32767,5,-17
332710578,32767,32767,32767,32767,32767,32767
332715630,32767,32767,32767,32767,32767,-21
332720670,32767,32767,32767,7,-20,32767
332725736,32767,32767,32767,32767,32767,-12
332730803,32767,32767,32767,32767,5,32767
332735878,32767,32767,32767,32767,32767,-20
332740953,32767,32767,32767,32767,32767,32767
332746024,32767,32767,32767,32767,-21,-14
332751105,32767,32767,32767,32767,32767,32767
332756176,32767,32767,32767,32767,5,-3
332761248,32767,32767,32767,32767,32767,32767
332766323,32767,32767,32767,32767,32767,-16
332776482,32767,32767,32767,32767,32767,-25
332781834,32767,32767,32767,7,7,32767
332786763,32767,32767,32767,32767,32767,-6
332791754,32767,32767,32767,32767,32767,-2
332796821,32767,32767,32767,32767,-18,32767
332801842,32767,32767,32767,32767,32767,32767
332806911,32767,32767,32767,32767,32767,-24
332811994,32767,32767,32767,32767,-43,32767
332817076,32767,32767,32767,32767,32767,-13
332822165,32767,32767,32767,32767,-20,32767
332827207,32767,32767,32767,32767,32767,-28
332832284,32767,32767,32767,8,5,-4
332837361,32767,32767,32767,32767,32767,32767
332842433,32767,32767,32767,32767,32767,-11
332847531,32767,32767,32767,32767,-18,32767
332852610,32767,32767,32767,32767,32767,32767
332857654,32767,32767,32767,32767,7,-19
332862967,32767,32767,32767,32767,32767,-19
332867931,32767,32767,32767,32767,32767,32767
332877949,32767,32767,32767,32767,32767,32767
332883033,32767,32767,32767,10,6,-18
332888101,32767,32767,32767,32767,32767,32767
332893172,32767,32767,32767,32767,32767,32767
332898244,32767,32767,32767,32767,-19,-30
332903319,32767,32767,32767,32767,32767,1
332933759,32767,32767,32767,32767,8,-14
332938833,32767,32767,32767,32767,32767,32767
332944126,32767,32767,32767,5,32767,-28
332949184,32767,32767,32767,32767,-20,32767
332954145,32767,32767,32767,32767,32767,2
332959182,32767,32767,32767,32767,7,32767
332964224,32767,32767,32767,32767,32767,-19
332969285,32767,32767,32767,32767,32767,32767
332974351,32767,32767,32767,32767,-19,-17
332989581,32767,32767,32767,32767,32767,32767
332994656,32767,32767,32767,8,32767,-32
332999726,32767,32767,32767,32767,-21,32767
333004797,32767,32767,32767,32767,32767,-3
333009868,32767,32767,32767,32767,32767,32767
333014975,32767,32767,32767,32767,-43,-30
333020039,32767,32767,32767,32767,32767,32767
333025386,32767,32767,32767,32767,-20,-30
333035358,32767,32767,32767,32767,5,-30
333040371,32767,32767,32767,32767,32767,32767
333045389,32767,32767,32767,10,32767,-39
333050469,32767,32767,32767,32767,-20,32767
333055537,32767,32767,32767,32767,32767,-11
333060634,32767,32767,32767,32767,7,32767
333065682,32767,32767,32767,32767,32767,-32
333070756,32767,32767,32767,32767,32767,32767
333075830,32767,32767,32767,32767,-17,-24
333080913,32767,32767,32767,32767,32767,32767
333085983,32767,32767,32767,32767,8,-24
333091060,32767,32767,32767,32767,32767,32767
333096131,32767,32767,32767,32767,32767,-33
333101202,32767,32767,32767,32767,-18,32767
333106552,32767,32767,32767,2,32767,-20
333111520,32767,32767,32767,32767,6,32767
333116569,32767,32767,32767,32767,32767,-36
333121544,32767,32767,32767,32767,32767,32767
333126573,32767,32767,32767,32767,-18,-40
333131652,32767,32767,32767,32767,32767,32767
333136720,32767,32767,32767,32767,6,-39
333141793,32767,32767,32767,32767,32767,32767
333146874,32767,32767,32767,32767,32767,-37
333151970,32767,32767,32767,32767,-20,32767
333157013,32767,32767,32767,8,32767,-25
333162100,32767,32767,32767,32767,9,32767
333177311,32767,32767,32767,32767,-17,32767
333182392,32767,32767,32767,32767,32767,0
333187726,32767,32767,32767,32767,6,32767
333192733,32767,32767,32767,32767,32767,-4
333197694,32767,32767,32767,32767,32767,32767
333202733,32767,32767,32767,32767,-18,-5
333207771,32767,32767,32767,9,32767,-31
333212828,32767,32767,32767,32767,6,-4
333217900,32767,32767,32767,32767,32767,32767
333222980,32767,32767,32767,32767,32767,-6
333228048,32767,32767,32767,32767,-19,32767
333233125,32767,32767,32767,32767,32767,-3
333238198,32767,32767,32767,32767,5,32767
333243286,32767,32767,32767,32767,32767,-7
333248347,32767,32767,32767,32767,32767,32767
333253420,32767,32767,32767,32767,-18,0
333258503,32767,32767,32767,32767,32767,-41
333263582,32767,32767,32767,32767,32767,-1
333268851,32767,32767,32767,7,-45,32767
333273896,32767,32767,32767,32767,32767,-18
333278897,32767,32767,32767,32767,-19,32767
333283931,32767,32767,32767,32767,32767,-7
333288937,32767,32767,32767,32767,6,32767
333294012,32767,32767,32767,32767,32767,-12
333299082,32767,32767,32767,32767,32767,32767
333304158,32767,32767,32767,32767,-20,2
333309233,32767,32767,32767,32767,32767,32767
333314309,32767,32767,32767,32767,5,-19
333319386,32767,32767,32767,8,32767,32767
333324463,32767,32767,32767,32767,32767,-7
333329575,32767,32767,32767,32767,-20,32767
333334602,32767,32767,32767,32767,32767,-16
333339674,32767,32767,32767,32767,8,32767
333344757,32767,32767,32767,32767,32767,-8
333349863,32767,32767,32767,32767,32767,32767
333355116,32767,32767,32767,32767,-21,-7
333360177,32767,32767,32767,32767,32767,32767
333365097,32767,32767,32767,32767,6,-30
333370120,32767,32767,32767,32767,32767,32767
333375191,32767,32767,32767,-42,32767,-18
333380275,32767,32767,32767,32767,-20,32767
333385348,32767,32767,32767,32767,32767,-30
333390424,32767,32767,32767,32767,6,32767
333395487,32767,32767,32767,32767,32767,-26
333400567,32767,32767,32767,32767,32767,32767
333405635,32767,32767,32767,32767,-18,-17
333410713,32767,32767,32767,32767,32767,32767
333415799,32767,32767,32767,32767,32767,-32
333420859,32767,32767,32767,32767,-43,32767
333425934,32767,32767,32767,32767,32767,-33
333431029,32767,32767,32767,8,-18,32767
333436278,32767,32767,32767,32767,32767,-31
333441311,32767,32767,32767,32767,5,32767
333446291,32767,32767,32767,32767,32767,-31
333451345,32767,32767,32767,32767,32767,32767
333456377,32767,32767,32767,32767,-20,-14
333461451,32767,32767,32767,32767,32767,32767
333466525,32767,32767,32767,32767,6,-37
333471599,32767,32767,32767,32767,32767,32767
333476670,32767,32767,32767,32767,32767,-36
333481755,32767,32767,32767,8,-21,32767
333486828,32767,32767,32767,32767,32767,-38
333491894,32767,32767,32767,32767,8,32767
333496965,32767,32767,32767,32767,32767,-36
333502039,32767,32767,32767,32767,32767,-3
333507113,32767,32767,32767,32767,-17,-38
333512188,32767,32767,32767,32767,32767,32767
333522461,32767,32767,32767,32767,32767,32767
333527495,32767,32767,32767,32767,32767,-40
333532493,32767,32767,32767,7,-19,2
333537561,32767,32767,32767,32767,32767,32767
333542637,32767,32767,32767,32767,5,1
333547713,32767,32767,32767,32767,32767,32767
333593378,32767,32767,32767,12,10,-15
333598649,32767,32767,32767,32767,32767,32767
333603675,32767,32767,32767,32767,32767,-10
333608686,32767,32767,32767,32767,-18,-31
333613677,32767,32767,32767,32767,32767,-5
333618750,32767,32767,32767,32767,7,32767
333623813,32767,32767,32767,32767,32767,-12
333628889,32767,32767,32767,32767,32767,32767
333633968,32767,32767,32767,32767,-20,-6
333639035,32767,32767,32767,32767,32767,32767
333644114,32767,32767,32767,8,5,-16
333649191,32767,32767,32767,32767,32767,32767
333654259,32767,32767,32767,32767,32767,1
333659336,32767,32767,32767,32767,-18,-39
333664425,32767,32767,32767,32767,32767,-15
333669487,32767,32767,32767,32767,8,32767
333674588,32767,32767,32767,32767,32767,-20
333679840,32767,32767,32767,32767,32767,32767
333684884,32767,32767,32767,32767,-20,-20
333689941,32767,32767,32767,32767,32767,32767
333694854,32767,32767,32767,8,5,0
333699924,32767,32767,32767,32767,32767,32767
333705021,32767,32767,32767,32767,32767,-16
333710081,32767,32767,32767,32767,-20,32767
333715147,32767,32767,32767,32767,32767,-11
333720226,32767,32767,32767,32767,6,32767
333725305,32767,32767,32767,32767,32767,-17
333730374,32767,32767,32767,32767,32767,32767
333735439,32767,32767,32767,32767,-18,-14
333740540,32767,32767,32767,32767,32767,32767
333745596,32767,32767,32767,32767,10,-27
333750660,32767,32767,32767,32767,32767,32767
333755743,32767,32767,32767,9,32767,-5
333761060,32767,32767,32767,32767,-19,32767
333766038,32767,32767,32767,32767,32767,-29
333771116,32767,32767,32767,32767,6,32767
333776117,32767,32767,32767,32767,32767,-12
333781113,32767,32767,32767,32767,32767,32767
